pc_time,time_utc,lat,lon,fix_quality,num_sat,hdop,altitude_m,avg_cn0,true_label,source_file,distance_m,basic_decision,error_radius_m,proposed_decision,verification_result,valid_points,approval_ratio,mean_lat,mean_lon,mean_distance_m,stability_m,proposed_final_decision
2026-05-23 14:59:21,55921.0,36.6248305,127.45745733333334,1,12,0.77,77.3,35.06,inside,realtime_gnss.csv,2.628848501077591,accept,1.0,verify,hold,0,0.0,,,,,reject
2026-05-23 14:59:22,55922.0,36.62483066666667,127.45745716666669,1,12,0.77,77.3,35.52,inside,realtime_gnss.csv,2.6521339015640444,accept,1.0,verify,hold,0,0.0,,,,,reject
2026-05-23 14:59:23,55923.0,36.62483083333333,127.4574565,1,12,0.77,77.2,36.53,inside,realtime_gnss.csv,2.7098105614723873,accept,1.0,verify,pass,3,1.0,36.62483066666667,127.45745700000002,2.663578293021026,0.032745579638947,accept
2026-05-23 14:59:24,55924.0,36.624831,127.45745633333333,1,12,0.77,77.1,35.28,inside,realtime_gnss.csv,2.7330622179316033,accept,1.0,verify,pass,4,1.0,36.62483075,127.45745683333334,2.680946292881128,0.0418639501605577,accept
2026-05-23 14:59:25,55925.0,36.62483133333333,127.45745616666666,1,12,0.77,77.1,34.12,inside,realtime_gnss.csv,2.7681472138530316,accept,1.0,verify,pass,5,1.0,36.62483086666667,127.45745670000001,2.6983822431592137,0.048293364088226154,accept
2026-05-23 14:59:26,55926.0,36.6248315,127.457456,1,12,0.77,77.1,34.02,inside,realtime_gnss.csv,2.7914405578601493,accept,1.0,verify,pass,6,1.0,36.62483097222222,127.45745658333334,2.713886795520298,0.053345091254933065,accept
2026-05-23 14:59:27,55927.0,36.62483183333333,127.457456,1,12,0.77,77.0,34.74,inside,realtime_gnss.csv,2.815355121353501,accept,1.0,verify,pass,7,1.0,36.6248310952381,127.4574565,2.7283467618824777,0.059968467975725234,accept
2026-05-23 14:59:28,55928.0,36.624832,127.45745616666666,1,12,0.77,77.0,34.56,inside,realtime_gnss.csv,2.8161688764327697,accept,1.0,verify,pass,8,1.0,36.62483120833333,127.45745645833333,2.739258775585738,0.06499256334302522,accept
2026-05-23 14:59:29,55929.0,36.62483216666667,127.45745616666666,1,12,0.77,76.9,34.14,inside,realtime_gnss.csv,2.828350481430569,accept,1.0,verify,pass,9,1.0,36.62483131481482,127.45745642592591,2.7490842853667967,0.06909677158160768,accept
2026-05-23 14:59:30,55930.0,36.6248325,127.457456,1,12,0.77,76.8,35.28,inside,realtime_gnss.csv,2.864024349808437,accept,1.0,verify,pass,10,1.0,36.62483143333334,127.45745638333332,2.7604869852291776,0.07467452468353908,accept
2026-05-23 14:59:31,55931.0,36.624832833333336,127.45745566666668,1,12,0.77,76.7,35.35,inside,realtime_gnss.csv,2.910888036172099,accept,1.0,verify,pass,10,1.0,36.62483166666667,127.45745621666667,2.788617689940905,0.07281022806775597,accept
2026-05-23 14:59:32,55932.0,36.624833,127.45745566666668,1,12,0.77,76.6,35.16,inside,realtime_gnss.csv,2.923262388094583,accept,1.0,verify,pass,10,1.0,36.624831900000004,127.45745606666667,2.8156565865201424,0.06950085683747018,accept
2026-05-23 14:59:33,55933.0,36.62483316666667,127.45745566666668,1,12,0.77,76.5,35.75,inside,realtime_gnss.csv,2.9357015735831222,accept,1.0,verify,pass,10,1.0,36.624832133333335,127.45745598333333,2.838242880411885,0.07053258149669404,accept
2026-05-23 14:59:34,55934.0,36.6248335,127.45745566666668,1,12,0.77,76.5,34.29,inside,realtime_gnss.csv,2.960771170482198,accept,1.0,verify,pass,10,1.0,36.624832383333334,127.45745591666666,2.8610104757768404,0.07178422923248752,accept
2026-05-23 14:59:35,55935.0,36.62483366666667,127.4574555,1,12,0.77,76.4,35.51,inside,realtime_gnss.csv,2.9842795464181315,accept,1.0,verify,pass,10,1.0,36.624832616666666,127.45745585,2.8826474621515694,0.07218073764131415,accept
2026-05-23 14:59:36,55936.0,36.624834,127.4574555,1,12,0.7,76.3,35.29,inside,realtime_gnss.csv,3.009629220169906,reject,1.0,verify,pass,10,0.9,36.624832866666665,127.45745579999998,2.904499598261634,0.0707035742552453,accept
2026-05-23 14:59:37,55937.0,36.62483433333333,127.4574555,1,12,0.7,76.2,35.55,inside,realtime_gnss.csv,3.0352198107291946,reject,1.0,verify,pass,10,0.8,36.62483311666667,127.45745574999998,2.9264594300014637,0.07165284387039243,accept
2026-05-23 14:59:38,55938.0,36.624834666666665,127.4574555,1,12,0.7,76.1,35.48,inside,realtime_gnss.csv,3.061045275848916,reject,1.0,verify,pass,10,0.7,36.62483338333334,127.45745568333332,2.950874151180464,0.0741749820012991,accept
2026-05-23 14:59:39,55939.0,36.624835,127.45745583333334,1,12,0.7,76.0,34.6,inside,realtime_gnss.csv,3.0661038913025656,reject,1.0,verify,fail,10,0.6,36.62483366666667,127.45745565,2.9744863710851988,0.07637439072408485,reject
