pc_time,time_utc,lat,lon,fix_quality,num_sat,hdop,altitude_m,avg_cn0
2026-05-23 14:59:21,055921.00,36.6248305,127.45745733333334,1,12,0.77,77.3,35.06
2026-05-23 14:59:22,055922.00,36.62483066666667,127.45745716666667,1,12,0.77,77.3,35.52
2026-05-23 14:59:23,055923.00,36.624830833333334,127.45745649999999,1,12,0.77,77.2,36.53
2026-05-23 14:59:24,055924.00,36.624831,127.45745633333333,1,12,0.77,77.1,35.28
2026-05-23 14:59:25,055925.00,36.62483133333333,127.45745616666666,1,12,0.77,77.1,34.12
2026-05-23 14:59:26,055926.00,36.6248315,127.45745600000001,1,12,0.77,77.1,34.02
2026-05-23 14:59:27,055927.00,36.62483183333333,127.45745600000001,1,12,0.77,77.0,34.74
2026-05-23 14:59:28,055928.00,36.624832,127.45745616666666,1,12,0.77,77.0,34.56
2026-05-23 14:59:29,055929.00,36.62483216666667,127.45745616666666,1,12,0.77,76.9,34.14
2026-05-23 14:59:30,055930.00,36.624832500000004,127.45745600000001,1,12,0.77,76.8,35.28
2026-05-23 14:59:31,055931.00,36.624832833333336,127.45745566666668,1,12,0.77,76.7,35.35
2026-05-23 14:59:32,055932.00,36.624832999999995,127.45745566666668,1,12,0.77,76.6,35.16
2026-05-23 14:59:33,055933.00,36.62483316666667,127.45745566666668,1,12,0.77,76.5,35.75
2026-05-23 14:59:34,055934.00,36.6248335,127.45745566666668,1,12,0.77,76.5,34.29
2026-05-23 14:59:35,055935.00,36.62483366666667,127.45745550000001,1,12,0.77,76.4,35.51
2026-05-23 14:59:36,055936.00,36.624834,127.45745550000001,1,12,0.7,76.3,35.29
2026-05-23 14:59:37,055937.00,36.62483433333333,127.45745550000001,1,12,0.7,76.2,35.55
2026-05-23 14:59:38,055938.00,36.624834666666665,127.45745550000001,1,12,0.7,76.1,35.48
2026-05-23 14:59:39,055939.00,36.624835,127.45745583333334,1,12,0.7,76.0,34.6
2026-05-23 14:59:40,055940.00,36.624835,127.45745600000001,1,12,0.7,76.0,33.62
2026-05-23 14:59:41,055941.00,36.62483516666667,127.45745616666666,2,12,0.7,75.9,33.38
2026-05-23 14:59:42,055942.00,36.6248355,127.45745649999999,2,12,0.7,75.8,34.73
2026-05-23 14:59:43,055943.00,36.62483566666666,127.45745666666666,2,12,0.7,75.7,33.94
2026-05-23 14:59:44,055944.00,36.62483566666666,127.45745716666667,2,12,0.7,75.8,37.24
2026-05-23 14:59:45,055945.00,36.624835833333336,127.45745749999999,2,12,0.7,75.7,33.06
2026-05-23 14:59:46,055946.00,36.624835999999995,127.45745766666666,2,12,0.7,75.6,33.72
2026-05-23 14:59:47,055947.00,36.6248365,127.45745783333332,2,12,0.7,75.5,34.48
2026-05-23 14:59:48,055948.00,36.62483666666667,127.45745800000002,2,12,0.7,75.4,34.6
2026-05-23 14:59:49,055949.00,36.624837166666666,127.45745800000002,2,12,0.7,75.3,36.24
2026-05-23 14:59:50,055950.00,36.62483733333333,127.45745800000002,2,12,0.7,75.3,33.92
2026-05-23 14:59:51,055951.00,36.6248375,127.45745800000002,2,12,0.7,75.2,35.31
2026-05-23 14:59:52,055952.00,36.624837666666664,127.45745783333332,2,12,0.7,75.1,34.94
2026-05-23 14:59:54,055953.00,36.62483783333333,127.45745800000002,2,12,0.69,75.0,33.94
2026-05-23 14:59:54,055954.00,36.624838,127.45745833333334,2,12,0.69,75.0,34.84
2026-05-23 14:59:56,055955.00,36.62483816666667,127.4574585,2,12,0.77,74.9,34.63
2026-05-23 14:59:56,055956.00,36.62483833333333,127.4574585,2,12,0.77,74.9,35.21
2026-05-23 14:59:58,055957.00,36.6248385,127.45745883333332,2,12,0.77,74.8,35.4
2026-05-23 14:59:58,055958.00,36.62483866666666,127.45745899999999,2,12,0.77,74.7,35.52
2026-05-23 15:00:00,055959.00,36.624838833333335,127.45745899999999,2,12,0.77,74.7,35.06
2026-05-23 15:00:00,060000.00,36.624838999999994,127.45745933333335,2,12,0.77,74.6,34.37
2026-05-23 15:00:02,060001.00,36.62483916666667,127.4574595,2,12,0.77,74.5,34.44
2026-05-23 15:00:02,060002.00,36.62483933333333,127.45745966666667,2,12,0.77,74.4,34.83
2026-05-23 15:00:04,060003.00,36.62483966666667,127.4574595,2,12,0.77,74.4,35.15
2026-05-23 15:00:04,060004.00,36.62483983333333,127.45745966666667,2,12,0.77,74.3,35.08
2026-05-23 15:00:06,060005.00,36.624840166666665,127.4574595,2,12,0.77,74.2,35.38
2026-05-23 15:00:06,060006.00,36.62484,127.4574595,2,12,0.77,74.1,34.34
2026-05-23 15:00:07,060007.00,36.62484,127.45745966666667,2,12,0.77,74.1,32.77
2026-05-23 15:00:08,060008.00,36.624840166666665,127.45745983333333,2,12,0.77,74.0,34.06
2026-05-23 15:00:09,060009.00,36.62484033333333,127.45745983333333,2,12,0.74,74.0,34.23
2026-05-23 15:00:10,060010.00,36.62484033333333,127.45745983333333,2,12,0.74,73.9,35.06
2026-05-23 15:00:11,060011.00,36.6248405,127.45745983333333,2,12,0.74,73.9,33.7
2026-05-23 15:00:12,060012.00,36.6248405,127.45746,2,12,0.74,73.9,33.89
2026-05-23 15:00:13,060013.00,36.62484083333333,127.45745983333333,2,12,0.74,73.8,35.06
2026-05-23 15:00:14,060014.00,36.62484083333333,127.45745983333333,2,12,0.74,73.8,34.81
2026-05-23 15:00:15,060015.00,36.62484083333333,127.45745983333333,2,12,0.74,73.8,34.98
2026-05-23 15:00:16,060016.00,36.624840999999996,127.45745983333333,2,12,0.74,73.8,34.29
2026-05-23 15:00:17,060017.00,36.624840999999996,127.45746,2,12,0.74,73.8,34.85
2026-05-23 15:00:18,060018.00,36.62484116666667,127.45746,2,12,0.74,73.8,34.87
2026-05-23 15:00:19,060019.00,36.62484116666667,127.45746,2,12,0.74,73.8,33.67
2026-05-23 15:00:20,060020.00,36.62484116666667,127.45746,2,12,0.74,73.7,33.25
2026-05-23 15:00:21,060021.00,36.62484116666667,127.45746,2,12,0.75,73.7,33.86
2026-05-23 15:00:22,060022.00,36.62484116666667,127.45746016666665,2,12,0.75,73.7,34.65
2026-05-23 15:00:23,060023.00,36.62484116666667,127.45746,2,12,0.75,73.7,35.86
2026-05-23 15:00:24,060024.00,36.62484166666666,127.45745666666666,2,12,0.75,74.6,35.47
2026-05-23 15:00:25,060025.00,36.624841833333335,127.45745383333333,2,12,0.75,74.9,35.75
2026-05-23 15:00:26,060026.00,36.62484133333333,127.45745366666667,2,12,0.75,74.8,33.31
2026-05-23 15:00:27,060027.00,36.624840666666664,127.45745316666668,2,12,0.75,74.9,33.76
2026-05-23 15:00:28,060028.00,36.62484083333333,127.45745316666668,2,12,0.75,74.8,34.29
2026-05-23 15:00:29,060029.00,36.62484033333333,127.45745416666665,2,12,0.75,74.9,34.39
2026-05-23 15:00:30,060030.00,36.62484083333333,127.45745433333335,2,12,0.75,75.1,35.22
2026-05-23 15:00:31,060031.00,36.62484116666667,127.457455,2,12,0.71,75.1,33.92
2026-05-23 15:00:32,060032.00,36.62484133333333,127.45745583333334,2,12,0.71,75.2,33.53
2026-05-23 15:00:33,060033.00,36.624840999999996,127.45745649999999,2,12,0.75,75.3,33.57
2026-05-23 15:00:34,060034.00,36.62484116666667,127.457457,2,12,0.75,75.3,32.05
2026-05-23 15:00:35,060035.00,36.624840999999996,127.45745749999999,2,12,0.75,75.4,33.89
2026-05-23 15:00:36,060036.00,36.624840999999996,127.45745816666667,2,12,0.75,75.4,33.26
