pc_time,time_utc,lat,lon,fix_quality,num_sat,hdop,altitude_m,avg_cn0,true_label,source_file,distance_m,basic_decision,error_radius_m,proposed_decision,verification_result,valid_points,approval_ratio,mean_lat,mean_lon,mean_distance_m,stability_m,proposed_final_decision
2026-05-23 10:53:53,15353.0,36.62481683333333,127.45748033333332,2,12,0.54,75.2,36.39,inside,realtime_gnss.csv,0.16213162950206234,accept,1.0,accept,not_needed,0,,,,,,accept
2026-05-23 10:53:54,15354.0,36.6248165,127.45748066666664,2,12,0.59,75.0,36.37,inside,realtime_gnss.csv,0.1360158594306947,accept,1.0,accept,not_needed,0,,,,,,accept
2026-05-23 10:53:55,15355.0,36.62481616666666,127.45748116666668,2,12,0.59,74.8,36.24,inside,realtime_gnss.csv,0.1345629124316395,accept,1.0,accept,not_needed,0,,,,,,accept
2026-05-23 10:53:56,15356.0,36.62481566666667,127.4574815,2,12,0.59,74.7,36.19,inside,realtime_gnss.csv,0.13710559394414673,accept,1.0,accept,not_needed,0,,,,,,accept
2026-05-23 10:53:57,15357.0,36.62481533333333,127.45748183333332,2,12,0.59,74.5,36.19,inside,realtime_gnss.csv,0.16377545047289238,accept,1.0,accept,not_needed,0,,,,,,accept
2026-05-23 10:53:58,15358.0,36.62481483333333,127.45748216666668,2,12,0.59,74.3,36.02,inside,realtime_gnss.csv,0.20336237686963304,accept,1.0,accept,not_needed,0,,,,,,accept
2026-05-23 10:53:59,15359.0,36.6248145,127.4574825,2,12,0.59,74.1,35.95,inside,realtime_gnss.csv,0.2445184443824174,accept,1.0,accept,not_needed,0,,,,,,accept
2026-05-23 10:54:00,15400.0,36.62481416666667,127.45748299999998,2,12,0.57,73.9,35.97,inside,realtime_gnss.csv,0.3008027706342101,accept,1.0,accept,not_needed,0,,,,,,accept
2026-05-23 10:54:01,15401.0,36.62481383333333,127.45748333333334,2,12,0.58,73.7,36.0,inside,realtime_gnss.csv,0.34472444595824486,accept,1.0,accept,not_needed,0,,,,,,accept
2026-05-23 10:54:02,15402.0,36.624813333333336,127.4574835,2,12,0.58,73.6,35.9,inside,realtime_gnss.csv,0.3877715021241483,accept,1.0,accept,not_needed,0,,,,,,accept
2026-05-23 10:54:03,15403.0,36.62481283333333,127.45748383333331,2,12,0.61,73.4,35.86,inside,realtime_gnss.csv,0.44550865483669216,accept,1.0,accept,not_needed,0,,,,,,accept
2026-05-23 10:54:04,15404.0,36.62481233333333,127.45748433333334,2,12,0.61,73.3,35.85,inside,realtime_gnss.csv,0.5155804861134511,accept,1.0,accept,not_needed,0,,,,,,accept
2026-05-23 10:54:05,15405.0,36.62481233333333,127.45748466666667,2,12,0.61,73.2,35.98,inside,realtime_gnss.csv,0.5382516538482603,accept,1.0,accept,not_needed,0,,,,,,accept
