pc_time,time_utc,lat,lon,fix_quality,num_sat,hdop,altitude_m,avg_cn0,true_label,source_file,distance_m,basic_decision,error_radius_m,proposed_decision,verification_result,valid_points,approval_ratio,mean_lat,mean_lon,mean_distance_m,stability_m,proposed_final_decision
2026-05-23 11:33:49,23349.0,36.6248445,127.4574785,2,12,0.57,69.7,33.07,inside,realtime_gnss.csv,3.2385400253217136,reject,1.0,verify,hold,0,0.0,,,,,reject
2026-05-23 11:33:50,23350.0,36.624844333333336,127.45747883333334,2,12,0.57,69.6,32.8,inside,realtime_gnss.csv,3.2189240649752815,reject,1.0,verify,hold,0,0.0,,,,,reject
2026-05-23 11:33:51,23351.0,36.6248445,127.45747950000002,2,12,0.6,69.5,33.38,inside,realtime_gnss.csv,3.236079999783869,reject,1.0,verify,fail,3,0.0,36.62484444444445,127.45747894444446,3.2309683288290794,0.03531464338573117,reject
2026-05-23 11:33:52,23352.0,36.624844333333336,127.45747950000002,2,12,0.56,69.6,33.35,inside,realtime_gnss.csv,3.217549284327742,reject,1.0,verify,fail,4,0.0,36.62484441666667,127.45747908333335,3.227542968025463,0.03841864733264698,reject
2026-05-23 11:33:53,23353.0,36.62484416666667,127.45747966666669,2,12,0.56,69.6,33.37,inside,realtime_gnss.csv,3.1988457040817084,reject,1.0,verify,fail,5,0.0,36.624844366666665,127.45747920000001,3.2217374848256646,0.04039531727187741,reject
2026-05-23 11:33:54,23354.0,36.624844,127.45748016666668,2,12,0.56,69.7,33.4,inside,realtime_gnss.csv,3.180209682987272,reject,1.0,verify,fail,6,0.0,36.624844305555555,127.45747936111111,3.214656772531221,0.04592933232110218,reject
2026-05-23 11:33:55,23355.0,36.62484383333333,127.4574805,2,12,0.56,69.8,33.33,inside,realtime_gnss.csv,3.1619572605201105,reject,1.0,verify,fail,7,0.0,36.62484423809524,127.45747952380952,3.2069314534645486,0.053525115986414476,reject
2026-05-23 11:33:56,23356.0,36.62484366666667,127.457481,2,12,0.58,69.8,33.4,inside,realtime_gnss.csv,3.1443765483170467,reject,1.0,verify,fail,8,0.0,36.62484416666666,127.45747970833334,3.19881328648861,0.06479714066274476,reject
2026-05-23 11:33:57,23357.0,36.62484366666667,127.4574815,2,12,0.58,69.9,33.27,inside,realtime_gnss.csv,3.145959108070034,reject,1.0,verify,fail,9,0.0,36.62484411111111,127.4574799074074,3.1925405869224526,0.07798693019814718,reject
2026-05-23 11:33:58,23358.0,36.62484366666667,127.45748166666664,2,12,0.58,69.9,33.25,inside,realtime_gnss.csv,3.1466270608499323,reject,1.0,verify,fail,10,0.0,36.62484406666666,127.45748008333332,3.1875965715275094,0.08654731653970825,reject
2026-05-23 11:33:59,23359.0,36.624844,127.4574825,2,12,0.58,69.8,33.15,inside,realtime_gnss.csv,3.187990992333398,reject,1.0,verify,fail,10,0.0,36.62484401666667,127.45748048333333,3.1823204743306452,0.09239614935080155,reject
2026-05-23 11:34:00,23400.0,36.624844333333336,127.45748333333334,2,12,0.58,69.7,34.07,inside,realtime_gnss.csv,3.2309626774489386,reject,1.0,verify,fail,10,0.0,36.62484401666667,127.45748093333334,3.1831180571300774,0.10340300313271995,reject
2026-05-23 11:34:01,23401.0,36.62484466666667,127.457484,2,12,0.58,69.6,34.09,inside,realtime_gnss.csv,3.273823746121191,reject,1.0,verify,fail,10,0.0,36.62484403333333,127.45748138333333,3.1862737648154154,0.11798910229468665,reject
2026-05-23 11:34:02,23402.0,36.62484483333333,127.45748483333334,2,12,0.59,69.5,34.07,inside,realtime_gnss.csv,3.3011375304802466,reject,1.0,verify,fail,10,0.0,36.62484408333333,127.45748191666667,3.1940242584413077,0.1344283235751687,reject
2026-05-23 11:34:03,23403.0,36.62484516666667,127.45748583333334,2,12,0.59,69.5,34.35,inside,realtime_gnss.csv,3.3505888999324154,reject,1.0,verify,fail,10,0.0,36.62484418333334,127.45748253333333,3.208535291626201,0.15183158979559808,reject
2026-05-23 11:34:04,23404.0,36.6248455,127.45748683333336,2,12,0.59,69.4,34.14,inside,realtime_gnss.csv,3.4020667706753565,reject,1.0,verify,fail,10,0.0,36.62484433333333,127.4574832,3.229888915603489,0.1704432062077454,reject
2026-05-23 11:34:05,23405.0,36.62484583333333,127.45748766666664,2,12,0.59,69.3,34.03,inside,realtime_gnss.csv,3.4525023788217553,reject,1.0,verify,fail,10,0.0,36.62484453333333,127.45748391666666,3.258280406250849,0.1868786897184626,reject
2026-05-23 11:34:06,23406.0,36.62484616666666,127.45748866666666,2,12,0.59,69.2,34.05,inside,realtime_gnss.csv,3.507432264538267,reject,1.0,verify,fail,10,0.0,36.62484478333333,127.45748468333333,3.293900301576967,0.2024136628219339,reject
2026-05-23 11:34:07,23407.0,36.6248465,127.4574895,2,12,0.59,69.1,34.0,inside,realtime_gnss.csv,3.560565228243323,reject,1.0,verify,fail,10,0.0,36.62484506666666,127.45748548333333,3.3348788892025096,0.21547792024347906,reject
2026-05-23 11:34:08,23408.0,36.62484683333333,127.4574905,2,12,0.59,69.1,34.05,inside,realtime_gnss.csv,3.618650197244529,reject,1.0,verify,fail,10,0.0,36.62484538333332,127.45748636666667,3.382060097550837,0.22030006536735156,reject
2026-05-23 11:34:09,23409.0,36.62484716666667,127.45749150000002,2,12,0.59,69.0,33.97,inside,realtime_gnss.csv,3.6783568503627246,reject,1.0,verify,fail,10,0.0,36.624845699999995,127.45748726666666,3.4310462552207146,0.2237555364621843,reject
2026-05-23 11:34:10,23410.0,36.62484716666667,127.457493,2,12,0.59,69.0,34.05,inside,realtime_gnss.csv,3.717926996355579,reject,1.0,verify,fail,10,0.0,36.62484598333332,127.45748823333334,3.4791797103065676,0.23152024517564493,reject
2026-05-23 11:34:11,23411.0,36.6248475,127.457494,2,12,0.6,68.9,33.98,inside,realtime_gnss.csv,3.7816964389039796,reject,1.0,verify,fail,10,0.0,36.62484626666666,127.45748923333333,3.5297403030595946,0.23690532501207726,reject
2026-05-23 11:34:12,23412.0,36.62484783333333,127.45749483333331,2,12,0.6,68.9,34.03,inside,realtime_gnss.csv,3.841686087953288,reject,1.0,verify,fail,10,0.0,36.62484656666666,127.45749023333333,3.5838800693989485,0.24147010585958975,reject
2026-05-23 11:34:13,23413.0,36.624848166666666,127.45749583333333,2,12,0.59,68.8,33.83,inside,realtime_gnss.csv,3.907876007883963,reject,1.0,verify,fail,10,0.0,36.62484686666666,127.45749123333333,3.6397086973612796,0.2459719391606757,reject
2026-05-23 11:34:14,23414.0,36.624848166666666,127.45749750000002,2,12,0.57,68.9,33.88,inside,realtime_gnss.csv,3.964080201114586,reject,1.0,verify,fail,10,0.0,36.624847133333326,127.45749229999998,3.6953714250762664,0.2547202758615826,reject
2026-05-23 11:34:15,23415.0,36.624848166666666,127.457499,2,12,0.57,68.9,34.18,inside,realtime_gnss.csv,4.018700465710617,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:16,23416.0,36.62484833333333,127.4575005,2,12,0.57,68.8,34.26,inside,realtime_gnss.csv,4.093556110796233,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:17,23417.0,36.62484866666667,127.4575015,2,12,0.57,68.8,34.16,inside,realtime_gnss.csv,4.167076085151112,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:18,23418.0,36.624849000000005,127.45750233333337,2,12,0.57,68.7,33.86,inside,realtime_gnss.csv,4.234502584554107,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:19,23419.0,36.62484883333333,127.45750316666664,2,12,0.58,68.8,33.88,inside,realtime_gnss.csv,4.253802827202089,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:20,23420.0,36.62484916666666,127.45750516666666,2,12,0.59,68.6,33.84,inside,realtime_gnss.csv,4.375115919989489,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:21,23421.0,36.62484933333334,127.45750716666667,2,12,0.59,68.4,33.97,inside,realtime_gnss.csv,4.484941598890655,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:22,23422.0,36.6248495,127.45750733333334,2,12,0.59,68.4,33.86,inside,realtime_gnss.csv,4.5085737361017815,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:23,23423.0,36.6248495,127.45750766666669,2,12,0.59,68.4,33.76,inside,realtime_gnss.csv,4.524736601998239,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:24,23424.0,36.62484966666667,127.45750816666666,2,12,0.59,68.4,33.72,inside,realtime_gnss.csv,4.564696082025708,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:25,23425.0,36.62485,127.4575085,2,12,0.59,68.4,33.72,inside,realtime_gnss.csv,4.612017832726136,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:26,23426.0,36.624850333333335,127.457509,2,12,0.59,68.3,33.88,inside,realtime_gnss.csv,4.667573978534905,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:27,23427.0,36.62485066666667,127.45750966666668,2,12,0.6,68.3,33.9,inside,realtime_gnss.csv,4.731495250795193,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:28,23428.0,36.624851166666666,127.45751049999998,2,12,0.6,68.1,33.81,inside,realtime_gnss.csv,4.819282695149667,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:29,23429.0,36.6248515,127.45751116666666,2,12,0.6,68.1,33.74,inside,realtime_gnss.csv,4.883552287371581,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:30,23430.0,36.62485183333333,127.45751166666666,2,12,0.59,68.0,33.6,inside,realtime_gnss.csv,4.939455696068706,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:31,23431.0,36.62485233333334,127.45751216666667,2,12,0.59,67.9,33.59,inside,realtime_gnss.csv,5.010585465906522,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:32,23432.0,36.62485266666667,127.45751283333333,2,12,0.61,67.9,33.67,inside,realtime_gnss.csv,5.07512345673504,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:33,23433.0,36.624853,127.45751366666669,2,12,0.61,67.8,33.69,inside,realtime_gnss.csv,5.148472312444114,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:34,23434.0,36.62485283333333,127.45751366666669,2,12,0.6,67.9,33.59,inside,realtime_gnss.csv,5.133433994515475,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:35,23435.0,36.62485266666667,127.45751383333332,2,12,0.6,68.0,33.41,inside,realtime_gnss.csv,5.127163190579429,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:36,23436.0,36.62485266666667,127.45751366666669,2,12,0.6,68.1,33.43,inside,realtime_gnss.csv,5.118418596007797,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 11:34:37,23437.0,36.6248525,127.4575135,2,12,0.6,68.3,33.34,inside,realtime_gnss.csv,5.094684399492818,reject,1.0,reject,not_needed,0,,,,,,reject
