pc_time,time_utc,lat,lon,fix_quality,num_sat,hdop,altitude_m,avg_cn0,true_label,source_file,distance_m,basic_decision,error_radius_m,proposed_decision,verification_result,valid_points,approval_ratio,mean_lat,mean_lon,mean_distance_m,stability_m,proposed_final_decision
2026-05-23 15:04:58,60458.0,36.62484883333333,127.45746033333334,2,12,0.64,71.7,33.19,inside,realtime_gnss.csv,4.111073148151349,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 15:04:59,60459.0,36.62484866666667,127.45746066666668,2,12,0.58,71.6,32.66,inside,realtime_gnss.csv,4.081659254788127,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 15:05:00,60500.0,36.62484866666667,127.45746066666668,2,12,0.58,71.6,33.68,inside,realtime_gnss.csv,4.081659254788127,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 15:05:01,60501.0,36.6248485,127.45746066666668,2,12,0.58,71.6,34.0,inside,realtime_gnss.csv,4.06487136887297,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 15:05:02,60502.0,36.62484866666667,127.45746066666668,2,12,0.58,71.5,32.41,inside,realtime_gnss.csv,4.081659254788127,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 15:05:03,60503.0,36.624849000000005,127.457461,2,12,0.64,71.5,31.36,inside,realtime_gnss.csv,4.102897578109401,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 15:05:04,60504.0,36.62484866666667,127.45746083333331,2,12,0.64,71.5,30.02,inside,realtime_gnss.csv,4.0753945594516745,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 15:05:06,60505.0,36.624848,127.4574605,2,12,0.64,71.5,30.83,inside,realtime_gnss.csv,4.021014241554886,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 15:05:06,60506.0,36.62484833333333,127.457461,2,12,0.61,71.5,29.97,inside,realtime_gnss.csv,4.035510208433655,reject,1.0,reject,not_needed,0,,,,,,reject
2026-05-23 15:05:07,60507.0,36.624848166666666,127.45746166666667,2,12,0.63,71.5,28.81,inside,realtime_gnss.csv,3.993963154833595,reject,1.0,verify,fail,10,0.0,36.624848549999996,127.45746079999999,4.064876315263298,0.036965144894966835,reject
2026-05-23 15:05:09,60508.0,36.624847333333335,127.4574625,2,12,0.58,71.7,29.56,inside,realtime_gnss.csv,3.8790835752956667,reject,1.0,verify,fail,10,0.0,36.6248484,127.45746101666666,4.0416146635938075,0.05758632212108909,reject
2026-05-23 15:05:09,60509.0,36.62484716666667,127.4574625,2,12,0.61,71.9,31.86,inside,realtime_gnss.csv,3.8621265659235293,reject,1.0,verify,fail,10,0.0,36.62484825,127.45746119999998,4.019621294956405,0.0782787429435244,reject
2026-05-23 15:05:10,60510.0,36.6248465,127.45746266666666,2,12,0.6,72.1,31.1,inside,realtime_gnss.csv,3.7883485760813547,reject,1.0,verify,fail,10,0.0,36.62484803333333,127.45746140000001,3.9902832110534856,0.10043196830922774,reject
2026-05-23 15:05:11,60511.0,36.62484633333334,127.45746266666666,2,12,0.56,72.2,32.1,inside,realtime_gnss.csv,3.7714389431266597,reject,1.0,verify,fail,10,0.0,36.624847816666666,127.45746160000002,3.960954789822564,0.11726358102824785,reject
2026-05-23 15:05:12,60512.0,36.624846000000005,127.45746383333332,2,12,0.56,72.3,33.23,inside,realtime_gnss.csv,3.695793764167217,reject,1.0,verify,fail,10,0.0,36.62484755,127.45746191666667,3.922278663294821,0.13187111391187273,reject
2026-05-23 15:05:14,60513.0,36.6248455,127.4574645,2,12,0.56,72.5,33.78,inside,realtime_gnss.csv,3.6215340188115888,reject,1.0,verify,fail,10,0.0,36.6248472,127.45746226666665,3.8739762566034117,0.1380728825364179,reject
2026-05-23 15:05:15,60514.0,36.624845,127.45746433333332,2,12,0.55,72.6,31.37,inside,realtime_gnss.csv,3.576003609462637,reject,1.0,verify,fail,10,0.0,36.624846833333336,127.45746261666666,3.8240209306983655,0.14305025514624523,reject
2026-05-23 15:05:15,60515.0,36.624844333333336,127.45746499999998,2,12,0.58,72.7,32.37,inside,realtime_gnss.csv,3.484609320475965,reject,1.0,verify,fail,10,0.0,36.62484646666667,127.45746306666665,3.7705179084154237,0.15251467193933074,reject
2026-05-23 15:05:17,60516.0,36.62484483333333,127.45746583333332,2,12,0.6,72.8,33.75,inside,realtime_gnss.csv,3.50852786179471,reject,1.0,verify,fail,10,0.0,36.62484611666667,127.45746354999999,3.717652241359001,0.15350255732218235,reject
